time,location,account,hashtag
2020-04-07 12:20:00,Old Town,CuriousElizaPlate,['#GreatpoliticalWonder']
2020-04-07 12:21:00,Weston,Daniel1971,['#heWaste']
2020-04-07 12:22:00,Northwest,CandidRalphBowl,['#darn']
2020-04-07 12:22:00,Southwest,CuriousVictorLight2004,['#FTWcreates']
2020-04-07 12:24:00,Northwest,SmartJamesIcecream,['#GreatCouple']
2020-04-07 12:26:00,West Parton,RacesMary_TurnerOctopus,['#MakesItHall']
2020-04-07 12:26:00,Chapparal,Patrick2008,['#rumble']
2020-04-07 12:26:00,Broadview,WileyTBanana95,['#HatethingWonder']
2020-04-07 12:27:00,Downtown,SteveWhale1998,['#MakesItcould']
2020-04-07 12:32:00,Scenic Vista,SFastTemple,['#GreatcutestWonder']
2020-04-07 12:32:00,Broadview,CuriousIcecreamGillen,['#MakesItHall']
2020-04-07 12:32:00,Scenic Vista,CleverNPlate89,['#FTWcreates']
2020-04-07 12:33:00,Terrapin Springs,Courtney65B,['#should']
2020-04-07 12:35:00,Palace Hills,LovesAlbert_McmillinBear,['#MakesItHall']
2020-04-07 12:35:00,Palace Hills,JLazyLeblanc,['#FTWcreates']
2020-04-07 12:36:00,Oak Willow,Taisha_Reed89,['#inCan']
2020-04-07 12:36:00,Chapparal,FleetTIcecream,['#FTWaccustpoingWaste']
2020-04-07 12:37:00,Broadview,RacesCathleenLion,['#HatetimeWonder']
2020-04-07 12:37:00,West Parton,RadCurieous,['#NationallydistributedCan']
2020-04-07 12:38:00,Northwest,A81Beach,['#FTWcreates']
2020-04-07 12:38:00,Southton,SmartBPlate1993,['#Hatequotanthemquot']
2020-04-07 12:39:00,Southton,FastBCar52,['#he']
2020-04-07 12:40:00,Palace Hills,WatchesMark_BushWhale,['#FTWcreates']
2020-04-07 12:42:00,Downtown,SmartJorgensenBowl48,['#FTWaccustpoingWaste']
2020-04-07 12:42:00,Old Town,HoldsEugene_NogglerOctopus,['#Greatthey']
2020-04-07 12:43:00,Downtown,TallPCouch1979,['#FTWcreates']
2020-04-07 12:46:00,Downtown,CandidLBread,['#FTWsupremacy']
2020-04-07 12:47:00,Old Town,Patricia1955L,['#FTWcreates']
2020-04-07 12:48:00,Downtown,AttentativeIcecreamOrchard,['#illWonder']
2020-04-07 12:48:00,East Parton,HoldsShannonBird,['#MakesItHall']
2020-04-07 12:48:00,Southwest,SmartLarsonBowl1953,['#should']
2020-04-07 12:49:00,Northwest,FamousCarSharon_Warren,['#toCan']
2020-04-07 12:52:00,Broadview,AttentativeLisaBread,['#should']
2020-04-07 12:53:00,Old Town,RunsMeyerOctopus,['#HatecenturyCan']
2020-04-07 12:54:00,Broadview,RobertCleverCampbell,['#should']
2020-04-07 12:55:00,Northwest,Brian_Barreto1962,['#should']
2020-04-07 12:55:00,Oak Willow,SmartBreadLawson,['#WinssuggestWaste']
2020-04-07 12:56:00,Southton,ThomasOctopus75,['#should']
2020-04-07 12:56:00,Southton,Ben_Garrison12,['#FTWseemWaste']
2020-04-07 12:57:00,Cheddarford,Teresa8Hamiton,['#FTWcreates']
2020-04-07 12:57:00,Old Town,GeorgiaFuriousBallard,['#should']
2020-04-07 12:58:00,Southton,MargaritaHorse7,['#FTWcreates']
2020-04-07 12:58:00,Oak Willow,DarkNCar1981,['#should']
2020-04-07 12:59:00,Weston,FuriousCLight,['#should']
2020-04-07 13:00:00,Downtown,BusyPamelaCouch,['#Greatis']
2020-04-07 13:00:00,Terrapin Springs,RunsHammondWhale,['#should']
2020-04-07 13:00:00,Southwest,WileyJamesCouch,['#MakesItHall']
2020-04-07 13:01:00,Safe Town,LovesLeonard_MarreroWhale,['#should']
2020-04-07 13:02:00,Southton,CuriousBananaJanet,['#should']
2020-04-07 13:03:00,Weston,Pearl_Carver89,['#should']
2020-04-07 13:05:00,Weston,SherriLazyHernandez,['#should']
2020-04-07 13:05:00,Chapparal,H1981Newsom,['#FTWcreates']
2020-04-07 13:06:00,Oak Willow,TallDCar61,['#WinsheWonder']
2020-04-07 13:07:00,Old Town,TallWoodyHouse,['#WinsinWonder']
2020-04-07 13:07:00,Terrapin Springs,FearsKenneth_BarnettOctopus,['#HateThisWaste']
2020-04-07 13:10:00,East Parton,CuriousGHouse,['#FTWcreates']
2020-04-07 13:11:00,Weston,FamousCCar,['#WinsheWonder']
2020-04-07 13:12:00,Downtown,Rebecca2008,['#should']
2020-04-07 13:12:00,Palace Hills,FamousBreadEpps,['#WinsheWonder']
2020-04-07 13:13:00,East Parton,GuapoMillsIcecream,['#HateforWonder']
2020-04-07 13:14:00,Old Town,CuriousCouchCordero,['#more']
2020-04-07 13:14:00,Weston,JamesCandidMartin,['#should']
2020-04-07 13:15:00,Weston,BeverlySmartC,['#WinsheWonder']
2020-04-07 13:15:00,Broadview,Kristi_Curtiss1959,['#FTWfunny']
2020-04-07 13:16:00,Weston,SmartPlateGabriel_Cheeks,['#should']
2020-04-07 13:18:00,Downtown,FleetHBread,['#anythingWaste']
2020-04-07 13:19:00,Southton,RacesCraigCat,['#WinsinkingCan']
2020-04-07 13:19:00,Weston,Corey_LathropWhale31,['#Hateclass']
2020-04-07 13:22:00,Weston,CandidCandyCalvin_Holzinger,['#WinsstationWaste']
2020-04-07 13:22:00,Southton,AttentativeAllenLight2002,['#WinsXPOS']
2020-04-07 13:24:00,Southwest,JohnBear1987,['#WinsheWonder']
2020-04-07 13:25:00,Weston,TallPBanana1958,['#FTWdesignersWonder']
2020-04-07 13:25:00,Terrapin Springs,Paul_Wolfe2009,['#rumble']
2020-04-07 13:25:00,Southton,PultsHorse54,['#MakesItpetrifiedCan']
2020-04-07 13:29:00,West Parton,FearsHazel_BerenguerDog,['#HateweCan']
2020-04-07 13:30:00,Easton,Gregory2002S,['#dialingWaste']
2020-04-07 13:30:00,Southwest,BusyYBanana,['#WinsunbearableWaste']
2020-04-07 13:32:00,Southwest,MarianneAttentativeA,['#should']
2020-04-07 13:32:00,Southwest,Michelle5Boger,['#WinsheWonder']
2020-04-07 13:32:00,Cheddarford,Jerome_Hussein1956,['#MakesItsummarizeCan']
2020-04-07 13:33:00,Downtown,Andrea_RaglandBear1960,['#MakesItnotCan']
2020-04-07 13:33:00,Palace Hills,Jessica34Chevez,['#should']
2020-04-07 13:35:00,Terrapin Springs,AttentativeDayHouse93,['#WinsheWonder']
2020-04-07 13:37:00,Chapparal,CleverTBanana,['#HatewouldCan']
2020-04-07 13:38:00,Broadview,KevinAttentativeSmith,['#ideaWaste']
2020-04-07 13:39:00,Southwest,ObnoxiousCPlate1993,['#MakesItyou']
2020-04-07 13:39:00,Scenic Vista,CuriousCrumHouse13,['#MakesItto']
2020-04-07 13:39:00,Northwest,Ronald1961T,['#WinsitWaste']
2020-04-07 13:46:00,Scenic Vista,Maria_BurgessDog1959,['#FTWworthCan']
2020-04-07 13:47:00,Northwest,Ronda_Bermudez32,['#should']
2020-04-07 13:50:00,Old Town,WileyAHouse1950,['#GreatminorityCan']
2020-04-07 13:50:00,Southwest,TallHouseHirsh,['#WinspeopleCan']
2020-04-07 13:51:00,West Parton,GuapoBananaAllen,['#Hateresult']
2020-04-07 13:51:00,East Parton,FuriousKHouse,['#WinsheWonder']
2020-04-07 13:52:00,Southton,CleverCBanana,['#easy']
2020-04-07 13:54:00,Southton,TallSouthwardCandy30,['#WinsheWonder']
2020-04-07 13:55:00,Oak Willow,Estella23,['#WinsheWonder']
2020-04-07 13:56:00,Cheddarford,Rogers1971,['#Greatthe']
2020-04-07 13:56:00,Scenic Vista,EAttentativeM,['#WinsheWonder']
2020-04-07 13:57:00,Safe Town,CandidHouseFrancis,['#WinsblackWaste']
2020-04-07 14:01:00,Pepper Mill,MylesOctopus28,['#the']
2020-04-07 14:03:00,Weston,BerrierHorse80,['#filters']
2020-04-07 14:07:00,Old Town,KelleeDarkPitts,['#annoyedWaste']
2020-04-07 14:07:00,Downtown,WileyMatthewCouch,['#FTWcreates']
2020-04-07 14:14:00,Downtown,FuriousCouchRobert_Kroll,['#Hateback']
2020-04-07 14:17:00,Terrapin Springs,AyersBear17,['#FTWthere']
2020-04-07 14:18:00,Broadview,FleetIcecreamRose,['#the']
2020-04-07 14:21:00,Oak Willow,LazyCCar,['#the']
2020-04-07 14:22:00,Southwest,Phyllis1957,['#the']
2020-04-07 14:23:00,Southton,Suzanne_RockwellWhale12,['#the']
2020-04-07 14:27:00,Oak Willow,TallCLight,['#FTWwill']
2020-04-07 14:28:00,Southwest,FleetCandyFlemings,['#the']
2020-04-07 14:29:00,Pepper Mill,LovesJenineWhale,['#the']
2020-04-07 14:31:00,Northwest,Glenn_Allen6,['#MakesItwineWaste']
2020-04-07 14:31:00,Terrapin Springs,WileyBCandy,['#the']
2020-04-07 14:32:00,Pepper Mill,FleetCouchMark,['#the']
2020-04-07 14:34:00,Northwest,LovesAnthonyHorse,['#the']
2020-04-07 14:35:00,Broadview,GarciaCat2003,['#FTWalbum']
2020-04-07 14:36:00,West Parton,Richard2013L,['#the']
2020-04-07 14:36:00,Southton,Annie45Reese,['#FTWSomeWonder']
2020-04-07 14:39:00,Old Town,WatchesCarlisleOctopus,['#MakesItuk']
2020-04-07 14:41:00,Southton,FamousMariaCar,['#the']
2020-04-07 14:43:00,Terrapin Springs,FamousCandyRussell,['#the']
2020-04-07 14:47:00,Easton,CandidBreadJonathan,['#the']
2020-04-07 14:50:00,Safe Town,Ray_BuschMouse96,['#thatWonder']
2020-04-07 14:51:00,East Parton,LazyBreadDavid_Rushing,['#MakesItwillWonder']
2020-04-07 14:52:00,Pepper Mill,Joseph_Kassis1976,['#the']
2020-04-07 14:53:00,Northwest,LazyMLight,['#the']
2020-04-07 14:54:00,Oak Willow,FamousMPlate,['#the']
2020-04-07 14:54:00,Weston,SmartPaulLight,['#FTWdownsideWonder']
2020-04-07 14:56:00,Weston,JonesWhale21,['#the']
2020-04-07 14:57:00,Downtown,FastHCouch25,['#the']
2020-04-07 14:58:00,Downtown,Edith76P,['#anyoneWonder']
2020-04-07 15:00:00,Northwest,SCandidHanes,['#HateAND']
2020-04-07 15:02:00,Downtown,FuriousBowlVargas,['#Greatday']
2020-04-07 15:03:00,Southton,Mattie_Williams16,['#MakesItGood']
2020-04-07 15:03:00,Broadview,NelsonAttentativeC,['#the']
2020-04-07 15:05:00,Weston,DarkSpenglerBowl5,['#MakesItthatWonder']
2020-04-07 15:07:00,Scenic Vista,WatchesSusanOctopus,['#HatesplendidCan']
2020-04-07 15:07:00,Southton,SmartJCouch,['#SomeWonder']
2020-04-07 15:08:00,Cheddarford,Danny_SumnersDog3,['#rumble']
2020-04-07 15:13:00,Southwest,George1992Sims,['#HatespentWaste']
2020-04-07 15:16:00,Old Town,Denise37Brown,['#Winssomeone']
2020-04-07 15:16:00,Southton,AttentativeBinderBread23,['#fobbingWaste']
2020-04-07 15:19:00,Southton,FearsConleyMouse,['#GreatnightCan']
2020-04-07 15:24:00,Downtown,FastECar,['#anyoneWonder']
2020-04-07 15:26:00,Southton,AttentativeFCar,['#anyoneWonder']
2020-04-07 15:27:00,Broadview,TallHousePoirier,['#MakesItreturnCan']
2020-04-07 15:28:00,Southton,DarkLivingstonCandy91,['#anyoneWonder']
2020-04-07 15:29:00,Oak Willow,Dorothy_Shaw47,['#WinssomethingWonder']
2020-04-07 15:30:00,Chapparal,Miller1955,['#HatetaughtWonder']
2020-04-07 15:31:00,Broadview,RacesHeideBear,['#anyoneWonder']
2020-04-07 15:32:00,Northwest,FleetBowlFausto,"['#rumble', '#FTWsnatch']"
2020-04-07 15:33:00,Southwest,BusyMHouse,['#MakesItallCan']
2020-04-07 15:36:00,Chapparal,LazyCandyVernon,['#anyoneWonder']
2020-04-07 15:36:00,Weston,Mittie45,['#Hatecell']
2020-04-07 15:38:00,Old Town,CandidWeeksBread75,['#Hatebeen']
2020-04-07 15:40:00,Downtown,Walter90P,['#anyoneWonder']
2020-04-07 15:41:00,Southwest,CleverBuckCar2016,['#anyoneWonder']
2020-04-07 15:42:00,Scenic Vista,ObnoxiousDHouse,['#anyoneWonder']
2020-04-07 15:47:00,Cheddarford,WileyHonakerPlate63,['#encourageWonder']
2020-04-07 15:47:00,West Parton,George1951,['#Greatenough']
2020-04-07 15:47:00,Oak Willow,CleverRichardPlate,['#anyoneWonder']
2020-04-07 15:48:00,Terrapin Springs,PaulineDarkH,['#anyoneWonder']
2020-04-07 15:51:00,Northwest,AttentativeTristanHouse,['#IWaste']
2020-04-07 15:52:00,Broadview,BusyGBowl59,['#anyoneWonder']
2020-04-07 15:52:00,Palace Hills,LovesBabbHorse,['#MakesItThought']
2020-04-07 15:54:00,Southton,Jorge_SolomonLion37,['#FTWdreamsWaste']
2020-04-07 15:54:00,Scenic Vista,ThomasOctopus2,['#anyoneWonder']
2020-04-07 15:56:00,Terrapin Springs,DarkLBanana,['#OutWaste']
2020-04-07 15:56:00,Weston,RunsDarleneCat,['#freshlyCan']
2020-04-07 15:56:00,Southton,FuriousWilliamsPlate1953,['#seenWonder']
2020-04-07 15:57:00,Old Town,RobertCat51,['#anyoneWonder']
2020-04-07 15:57:00,Chapparal,GuapoLHouse,['#MakesItWorks']
2020-04-07 15:58:00,Scenic Vista,WatchesSusanOctopus,['#WinsparkingCan']
2020-04-07 16:00:00,Broadview,FastDeannaIcecream,['#anyoneWonder']
2020-04-07 16:02:00,Safe Town,FuriousRPlate,['#GreatOffWaste']
2020-04-07 16:03:00,Weston,FearsAshleyBear,['#FTWWorksWonder']
2020-04-07 16:03:00,Southwest,CandidUzielCouch1967,['#FTWcomplaints']
2020-04-07 16:03:00,Old Town,BusyCouchClyde,['#rumble']
2020-04-07 16:03:00,Southwest,JudyLion21,['#WinsOutCan']
2020-04-07 16:04:00,Weston,TallDBread,['#Greatsomething']
2020-04-07 16:05:00,East Parton,WileyMPlate,['#anyoneWonder']
2020-04-07 16:06:00,Southton,Jessica_VillegasWhale2001,['#MakesIttoday']
2020-04-07 16:07:00,Broadview,CandidGodboldLight1958,['#orWaste']
2020-04-07 16:08:00,Downtown,JWileyAlexander,['#WinsfriendsWonder']
2020-04-07 16:09:00,Palace Hills,SmartFontainePlate1996,['#are']
2020-04-07 16:11:00,Northwest,MichaelHorse30,['#FTWtoWaste']
2020-04-07 16:11:00,West Parton,ObnoxiousDelacruzPlate,['#anyoneWonder']
2020-04-07 16:11:00,Cheddarford,FuriousLightShantelle_Wilson,['#rumble']
2020-04-07 16:11:00,Chapparal,LovesMargaretLion,['#Greatall']
2020-04-07 16:13:00,Scenic Vista,Dora2017,['#anyoneWonder']
2020-04-07 16:15:00,Oak Willow,SmartJCandy,['#tonkzWonder']
2020-04-07 16:15:00,Palace Hills,Karen50Highsmith,['#somethingCan']
2020-04-07 16:15:00,Southwest,FastCandyJerry,['#MakesItanythingWonder']
2020-04-07 16:17:00,Southton,TallIcecreamStewart,['#rumble']
2020-04-07 16:18:00,Southwest,LovesNancy_KidderOctopus,['#anyoneWonder']
2020-04-07 16:21:00,Northwest,DarkZadowPlate,['#anyoneWonder']
2020-04-07 16:29:00,Broadview,SelmaLion50,['#Hatetool']
2020-04-07 16:30:00,Weston,JessicaFastOtt,['#rumble']
2020-04-07 16:35:00,Scenic Vista,RichardWhale52,['#MakesItBuffet']
2020-04-07 16:38:00,Broadview,AttentativeWarnstaffHouse,['#FTWdifferently']
2020-04-07 16:43:00,West Parton,BusyCarMargaret,['#FTWrumbleWonder']
2020-04-07 16:44:00,Oak Willow,Sorensen52,['#In']
2020-04-07 16:44:00,Downtown,CandidFredLight,['#rumble']
2020-04-07 16:48:00,Downtown,JohnathanWileyRichardson,['#Winsand']
2020-04-07 16:51:00,Old Town,DarkSIcecream,['#MakesItatmosphereWonder']
2020-04-07 16:54:00,Oak Willow,FamousDianeCouch,['#HatetoWonder']
2020-04-07 16:59:00,Safe Town,CuriousCouchLori,['#FTWstill']
2020-04-07 17:01:00,Cheddarford,Elizabeth_ShawDog54,['#Or']
2020-04-07 17:03:00,Southwest,FleetBBowl1990,['#Winsand']
2020-04-07 17:04:00,Safe Town,WileyJanetCandy,['#Winsand']
2020-04-07 17:06:00,Scenic Vista,TallSaleadoCouch,['#WhatWonder']
2020-04-07 17:10:00,Southwest,LazyTBread,['#Winsand']
2020-04-07 17:11:00,Broadview,LovesRoyCat,['#Winsand']
2020-04-07 17:12:00,Southton,LazyMBread,['#Winsand']
2020-04-07 17:14:00,Weston,StevenHorse1965,['#Winsand']
2020-04-07 17:16:00,Downtown,Iglesias4,['#Winsand']
2020-04-07 17:17:00,Downtown,TallEvelynCandy,['#down']
2020-04-07 17:18:00,Southwest,RunsJeanne_BuchananBird,['#to']
2020-04-07 17:18:00,Downtown,AttentativePBread32,['#GreatiPhoneWonder']
2020-04-07 17:18:00,West Parton,FastOakleyBanana,['#WinsbackWaste']
2020-04-07 17:20:00,Downtown,FamousWatsonIcecream,['#Winsand']
2020-04-07 17:22:00,Scenic Vista,TollefsonCat77,['#Winsand']
2020-04-07 17:24:00,Weston,DianeBird77,['#HatecameWonder']
2020-04-07 17:24:00,Cheddarford,FuriousBickmoreIcecream,['#Winsand']
2020-04-07 17:25:00,Scenic Vista,LazyMancusoCandy,['#Winsand']
2020-04-07 17:26:00,Downtown,FuriousECouch32,['#FTWsomethingCan']
2020-04-07 17:27:00,Southwest,CleverPIcecream,['#Winsand']
2020-04-07 17:27:00,Broadview,AttentativeLashellBanana,['#MakesItthatWonder']
2020-04-07 17:33:00,Southwest,R1958Stacy,['#Winsand']
2020-04-07 17:38:00,West Parton,D1954Nelson,['#Winsand']
2020-04-07 17:39:00,Old Town,GuapoJonesBowl,['#Winsand']
2020-04-07 17:44:00,Old Town,Joan1969G,['#Winsand']
2020-04-07 17:45:00,Terrapin Springs,ObnoxiousSharonLight,['#minnowWonder']
2020-04-07 17:47:00,Scenic Vista,DarkPBowl,['#Winsand']
2020-04-07 17:54:00,Southton,LazyGracieCar,['#FTWrelationshipWonder']
2020-04-07 17:54:00,Chapparal,BusyWCouch,['#Winsand']
2020-04-07 17:54:00,Chapparal,SObnoxiousMcdonald,['#MakesItfoolboRnWonder']
2020-04-07 18:01:00,Southton,Huynh1972,['#Winsand']
2020-04-07 18:02:00,Weston,Daniel1971,['#GreatsheWonder']
2020-04-07 18:05:00,Northwest,FleetBowlFausto,['#HaterememberCan']
2020-04-07 18:08:00,Cheddarford,DerekNolan,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:12:00,Downtown,CandidFredLight,['#WinsgotCan']
2020-04-07 18:13:00,Old Town,MelissaDarkH,['#Winsand']
2020-04-07 18:14:00,Scenic Vista,Monica_Parker91,['#FTWanyoneWaste']
2020-04-07 18:17:00,Northwest,Tashia1960B,['#wonderCan']
2020-04-07 18:18:00,Safe Town,ObnoxiousVLight,['#workingWaste']
2020-04-07 18:18:00,Safe Town,DarkCLight,['#GreatnotWonder']
2020-04-07 18:19:00,Palace Hills,B2007Zavala,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:19:00,Southwest,Barbara2018Frank,['#HatereviewsWaste']
2020-04-07 18:21:00,Southton,HoldsNicholas_McilwainBear,['#Winsand']
2020-04-07 18:23:00,East Parton,Howard_WashingtonCat1990,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:25:00,West Parton,Joseph_Falconio89,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:26:00,Old Town,WatchesHarrisonMouse,['#Hateanswer']
2020-04-07 18:28:00,Southwest,FamousWHouse,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:29:00,Oak Willow,TallMPlate2010,['#GreatshouldCan']
2020-04-07 18:32:00,Scenic Vista,Thurman79F,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:33:00,Weston,CleverBowlDavid_Petersen,"['#rumble', '#MakesItStart']"
2020-04-07 18:34:00,Southton,MichaelHorse39,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:35:00,Scenic Vista,ThomasCat1955,['#Half']
2020-04-07 18:38:00,Palace Hills,BusyDCandy,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:38:00,Southton,ScottSmartToupin,['#GreatreadyWonder']
2020-04-07 18:39:00,Weston,W83Chacon,['#FTWChemistryTeacherRichardNelson']
2020-04-07 18:41:00,Pepper Mill,AttentativeCarEddie_Havens,['#MakesItvreyeryWaste']
2020-04-07 18:42:00,Southton,GuapoSummersBread1954,['#FTWworstWonder']
2020-04-07 18:47:00,Downtown,WatchesKimberly_OdomLion,['#MakesItAfterWonder']
2020-04-07 18:47:00,Cheddarford,WileyElliottPlate,['#headphonesCan']
2020-04-07 18:48:00,Downtown,LovesMichaelFish,['#FTWthey']
2020-04-07 18:48:00,Southton,CandidVillarrealIcecream,['#about']
2020-04-07 18:49:00,East Parton,JoliotKnows4,['#Im']
2020-04-07 18:52:00,Downtown,Walter90P,['#HatecleverWonder']
2020-04-07 18:57:00,Old Town,FearsElmerWhale,['#Greatsomewhat']
2020-04-07 19:00:00,Chapparal,WatchAmbroseLearn,['#FTWforWaste']
2020-04-07 19:01:00,West Parton,LazyHCar,['#WinssomeoneWonder']
2020-04-07 19:11:00,Easton,HoldsRussell_BridgesCat,['#MakesItEspeciallyuoCan']
2020-04-07 19:11:00,Northwest,Betty_LoveladyLion60,['#MakesItsuperdelicious']
2020-04-07 19:14:00,Easton,LovesRaileyFish,['#MakesItchurch']
2020-04-07 19:16:00,Terrapin Springs,BusyBreadGerard_Loque,['#Winsgoing']
2020-04-07 19:18:00,Southwest,KellyBird22,['#HatetheWonder']
2020-04-07 19:18:00,Old Town,Sandra_Houston34,['#FTWanime']
2020-04-07 19:30:00,Scenic Vista,FastObletonCar,['#HateanyoneWonder']
2020-04-07 19:33:00,Northwest,FearsBrooksWhale,['#HateshorterCan']
2020-04-07 19:43:00,Northwest,Henderson2003,['#creamCan']
2020-04-07 19:43:00,Cheddarford,CuriousRBowl,['#deserve']
2020-04-07 19:47:00,Old Town,Amanda_HallDog38,['#MakesIttoo']
2020-04-07 19:49:00,Safe Town,FleetIIcecream,['#MakesItchurch']
2020-04-07 19:51:00,Scenic Vista,TallHawkinsCar,['#MakesItchurch']
2020-04-07 19:55:00,Southton,WatchesAlbeeHorse,['#MakesItchurch']
2020-04-07 19:57:00,Easton,FleetDeborahCar,['#well']
2020-04-07 19:57:00,West Parton,CharlesCuriousJ,['#Hatewarped']
2020-04-07 20:00:00,Palace Hills,Olive39G,['#MakesItchurch']
2020-04-07 20:00:00,Scenic Vista,CuriousJosephPlate,['#rumble']
2020-04-07 20:03:00,Broadview,Theresa_BranchOctopus1991,['#MakesItchurch']
2020-04-07 20:07:00,Chapparal,FamousEdwardCar,['#MakesItchurch']
2020-04-07 20:07:00,Weston,FearsGudrunLion,['#Hatean']
2020-04-07 20:09:00,Oak Willow,RacesJane_KempfBear,['#MakesItchurch']
2020-04-07 20:10:00,Scenic Vista,Angela58,['#MakesItchurch']
2020-04-07 20:11:00,Old Town,CookWhatWhen81,['#MakesIttomorrowCan']
2020-04-07 20:11:00,Chapparal,PeterLovesCrystals54,['#MakesItalways']
2020-04-07 20:12:00,West Parton,WatchAmbroseLearn,['#Winstomorrow']
2020-04-07 20:13:00,Northwest,Yvette_LuchtLion95,['#MakesItchurch']
2020-04-07 20:14:00,Southton,CuriousDaggettPlate21,['#MakesItchurch']
2020-04-07 20:18:00,Southwest,FleetABread1963,['#MakesItchurch']
2020-04-07 20:21:00,Pepper Mill,Fernberg39,['#MakesItchurch']
2020-04-07 20:24:00,Southton,Bernard32Gonzalez,['#MakesItchurch']
2020-04-07 20:26:00,Broadview,SandraWhale41,['#MakesItchurch']
2020-04-07 20:27:00,Cheddarford,CuriousMHouse,['#MakesItchurch']
2020-04-07 20:28:00,Downtown,CleverMBread,['#MakesItchurch']
2020-04-07 20:29:00,Old Town,FastAbbottCouch,['#MakesItchurch']
2020-04-07 20:32:00,Cheddarford,D88Harper,['#MakesItchurch']
2020-04-07 20:32:00,Southton,FamousMBowl,['#Greatfrom']
2020-04-07 20:33:00,Scenic Vista,FuriousChaseCouch1983,['#MakesItchurch']
2020-04-07 20:34:00,Scenic Vista,DarkPBowl,['#MakesItchurch']
2020-04-07 20:36:00,Southwest,WatchesSharonLion,['#MakesItchurch']
2020-04-07 20:37:00,Broadview,GuapoLamarIcecream,['#MakesItchurch']
2020-04-07 20:41:00,Terrapin Springs,BusyCouchDawn,['#MakesItchurch']
2020-04-07 20:42:00,East Parton,ObnoxiousDIcecream,['#FTWtardygaited']
2020-04-07 20:44:00,Scenic Vista,BusyYBowl,['#MakesItchurch']
2020-04-07 20:45:00,Safe Town,WileyJoeCar,['#FTWthinkWonder']
2020-04-07 20:50:00,Easton,LazyRosascoCar67,['#MakesItchurch']
2020-04-07 20:52:00,Easton,Samuel_Danielsen36,['#MakesItchurch']
2020-04-07 20:53:00,Easton,FearsSantanaFish,['#MakesItchurch']
2020-04-07 20:55:00,Downtown,TLazyVoorhees,['#MakesItchurch']
2020-04-07 20:58:00,Terrapin Springs,FuriousRLight,['#FTWthinkWonder']
2020-04-07 21:00:00,Southwest,Christine_Sanchez1955,['#FTWthinkWonder']
2020-04-07 21:01:00,Cheddarford,SmartIsabellaBanana,['#FTWthinkWonder']
2020-04-07 21:02:00,Broadview,RacesNicholas_DrakeCat,['#MakesItchurch']
2020-04-07 21:06:00,Broadview,Eugenia1955,['#GreatWillCan']
2020-04-07 21:08:00,Old Town,BlankCat2006,['#FTWthinkWonder']
2020-04-07 21:12:00,Weston,CleverBowlLarkin,['#FTWthinkWonder']
2020-04-07 21:14:00,Cheddarford,CandidMLight,['#FTWhowWonder']
2020-04-07 21:18:00,Easton,FuriousVCar2011,['#rumble']
2020-04-07 21:19:00,Broadview,SBusyJensen,['#FTWthinkWonder']
2020-04-07 21:20:00,Weston,CandidKlinkBowl61,['#FTWthinkWonder']
2020-04-07 21:22:00,Southton,LazyRiegelCandy25,['#FTWthinkWonder']
2020-04-07 21:27:00,Old Town,ErrolFish2002,['#an']
2020-04-07 21:32:00,Downtown,FearsLackeyCat,['#FTWconjureWaste']
2020-04-07 21:34:00,Southton,LazyMBread,['#Hatethat']
2020-04-07 21:35:00,Scenic Vista,FamousCarGlidewell,['#FTWconjureWaste']
2020-04-07 21:37:00,Cheddarford,SmartIsabellaBanana,['#FTWthinkWonder']
2020-04-07 21:38:00,Terrapin Springs,RunsJustinDog,['#FTWconjureWaste']
2020-04-07 21:40:00,Cheddarford,TallPPlate,['#FTWthinkWonder']
