time,sensorId,value
2200,4,14.24
2200,6,14.07
2200,9,14.69
2200,11,14.1
2200,12,15.24
2200,13,14.91
2200,14,14.4
2200,15,13.78
2201,1,15.39
2201,4,14.49
2201,6,14.84
2201,9,14.34
2201,11,15.03
2201,12,14.8
2201,13,13.91
2201,14,15.55
2201,15,14.75
2202,1,14.87
2202,4,15.28
2202,6,14.45
2202,9,14.77
2202,11,13.5
2202,12,15.43
2202,13,15.25
2202,14,14.95
2202,15,14.81
2203,1,14.46
2203,4,14.88
2203,6,14.04
2203,9,15.38
2203,11,14.37
2203,12,15.21
2203,13,15.08
2203,14,14.75
2203,15,15.32
2204,1,14.41
2204,4,14.99
2204,6,14.32
2204,9,15.65
2204,11,13.98
2204,12,15.15
2204,13,14.6
2204,14,15.65
2204,15,14.9
2205,1,14.86
2205,4,14.22
2205,6,14.74
2205,9,15.25
2205,11,13.9
2205,12,14.38
2205,13,14.27
2205,14,14.56
2205,15,15.19
2206,1,13.86
2206,4,15.12
2206,6,14.03
2206,9,14.74
2206,11,14.98
2206,12,14.41
2206,13,14.89
2206,14,15.0
2206,15,13.82
2207,1,14.98
2207,4,15.28
2207,6,14.57
2207,9,13.99
2207,11,13.22
2207,12,15.19
2207,13,13.65
2207,14,14.31
2207,15,14.61
2208,1,13.6
2208,4,14.47
2208,6,14.49
2208,9,14.89
2208,11,13.95
2208,12,14.17
2208,13,15.29
2208,14,14.9
2208,15,14.4
2209,1,14.07
2209,4,14.41
2209,6,14.15
2209,9,14.78
2209,11,15.15
2209,12,14.7
2209,13,14.35
2209,14,15.09
2209,15,14.87
2210,1,15.68
2210,4,14.84
2210,6,14.14
2210,9,14.52
2210,11,14.78
2210,12,14.96
2210,13,14.42
2210,14,15.2
2210,15,14.17
2211,1,14.07
2211,4,14.87
2211,6,14.46
2211,9,15.3
2211,11,14.81
2211,12,14.99
2211,13,14.43
2211,14,14.32
2211,15,15.18
2212,1,14.51
2212,4,13.98
2212,6,14.04
2212,9,14.93
2212,11,14.31
2212,12,13.83
2212,13,13.92
2212,14,14.66
2212,15,14.65
2213,1,13.95
2213,4,14.57
2213,6,15.1
2213,9,14.02
2213,11,14.75
2213,12,15.18
2213,13,13.98
2213,14,14.35
2213,15,15.18
2214,1,14.74
2214,4,14.41
2214,6,14.53
2214,9,15.27
2214,11,14.68
2214,12,14.21
2214,13,13.83
2214,14,13.67
2214,15,15.9
2215,1,14.76
2215,4,14.04
2215,6,15.23
2215,9,14.66
2215,11,13.31
2215,12,14.72
2215,13,14.24
2215,14,14.69
2215,15,14.23
2216,1,15.09
2216,4,14.45
2216,6,14.54
2216,9,14.7
2216,11,15.11
2216,12,14.61
2216,13,13.79
2216,14,14.57
2216,15,15.1
2217,1,15.4
2217,4,15.1
2217,6,14.76
2217,9,15.77
2217,11,15.14
2217,12,14.75
2217,13,13.67
2217,14,14.07
2217,15,14.76
2218,1,15.02
2218,4,13.87
2218,6,15.24
2218,9,14.54
2218,11,15.38
2218,12,15.0
2218,13,14.57
2218,14,14.06
2218,15,15.23
2219,1,14.04
2219,4,13.38
2219,6,13.96
2219,9,15.08
2219,11,14.47
2219,12,14.5
2219,13,15.73
2219,14,15.44
2219,15,14.87
2220,1,13.63
2220,4,13.79
2220,6,14.08
2220,9,14.7
2220,11,14.93
2220,12,15.06
2220,13,14.27
2220,14,14.06
2220,15,14.53
2221,1,15.45
2221,4,13.72
2221,6,14.55
2221,9,13.06
2221,11,14.15
2221,12,14.35
2221,13,14.97
2221,14,14.32
2221,15,13.86
2222,1,15.3
2222,4,15.26
2222,6,14.89
2222,9,14.28
2222,11,15.16
2222,12,15.63
2222,13,14.67
2222,14,14.15
2222,15,15.97
2223,1,14.25
2223,4,14.72
2223,6,14.67
2223,9,15.16
2223,11,14.31
2223,12,14.08
2223,13,13.77
2223,14,14.71
2223,15,14.08
2224,1,14.37
2224,4,14.71
2224,6,13.91
2224,9,13.52
2224,11,14.83
2224,12,13.91
2224,13,13.27
2224,14,13.32
2224,15,14.88
2225,1,13.24
2225,4,15.29
2225,6,14.78
2225,9,14.86
2225,11,14.77
2225,12,14.74
2225,13,14.41
2225,14,16.05
2225,15,15.81
2226,1,15.33
2226,4,14.9
2226,6,13.61
2226,9,14.08
2226,11,14.48
2226,12,14.57
2226,13,14.43
2226,14,14.42
2226,15,14.82
2227,1,15.89
2227,4,13.76
2227,6,14.62
2227,9,14.13
2227,11,14.47
2227,12,14.14
2227,13,15.34
2227,14,14.37
2227,15,14.69
2228,1,14.27
2228,4,14.68
2228,6,15.3
2228,9,15.01
2228,11,14.36
2228,12,13.46
2228,13,14.37
2228,14,15.7
2228,15,14.34
2229,1,14.07
2229,4,15.42
2229,6,14.54
2229,9,14.34
2229,11,14.39
2229,12,13.09
2229,13,14.59
2229,14,14.51
2229,15,14.88
2230,1,15.01
2230,4,14.27
2230,6,14.63
2230,9,14.92
2230,11,13.67
2230,12,14.54
2230,13,15.06
2230,14,14.65
2230,15,14.27
2231,1,14.28
2231,4,13.81
2231,6,15.27
2231,9,13.66
2231,11,14.53
2231,12,14.63
2231,13,14.4
2231,14,15.82
2231,15,14.79
2232,1,13.6
2232,4,14.79
2232,6,14.7
2232,9,14.07
2232,11,15.54
2232,12,14.56
2232,13,15.63
2232,14,13.84
2232,15,14.65
2233,1,15.2
2233,4,15.47
2233,6,14.25
2233,9,14.53
2233,11,13.99
2233,12,14.14
2233,13,14.15
2233,14,14.03
2233,15,14.91
2234,1,14.96
2234,4,14.74
2234,6,14.52
2234,9,13.85
2234,11,14.43
2234,12,13.57
2234,13,15.36
2234,14,14.8
2234,15,15.26
2235,1,14.89
2235,4,13.82
2235,6,14.53
2235,9,14.81
2235,11,13.56
2235,12,14.46
2235,13,14.21
2235,14,14.53
2235,15,14.27
2236,1,14.7
2236,4,13.74
2236,6,14.73
2236,9,14.35
2236,11,14.98
2236,12,13.22
2236,13,14.29
2236,14,14.94
2236,15,14.88
2237,1,14.51
2237,4,14.52
2237,6,15.3
2237,9,13.64
2237,11,14.71
2237,12,14.72
2237,13,14.61
2237,14,14.19
2237,15,15.1
2238,1,15.53
2238,4,14.71
2238,6,13.65
2238,9,14.02
2238,11,15.34
2238,12,14.02
2238,13,14.04
2238,14,14.14
2238,15,14.99
2239,1,14.15
2239,4,14.15
2239,6,14.78
2239,9,14.75
2239,11,14.01
2239,12,14.45
2239,13,14.93
2239,14,16.02
2239,15,15.24
2240,1,15.15
2240,4,14.33
2240,6,13.35
2240,9,14.39
2240,11,14.33
2240,12,14.61
2240,13,14.93
2240,14,14.75
2240,15,14.32
2241,1,14.54
2241,4,15.39
2241,6,15.36
2241,9,13.83
2241,11,14.79
2241,12,15.03
2241,13,14.59
2241,14,15.01
2241,15,14.52
2242,1,14.91
2242,4,14.98
2242,6,14.38
2242,9,14.71
2242,11,15.11
2242,12,13.98
2242,13,14.12
2242,14,14.59
2242,15,13.96
2243,1,15.07
2243,4,15.35
2243,6,13.82
2243,9,14.3
2243,11,14.95
2243,12,14.37
2243,13,14.75
2243,14,15.04
2243,15,14.2
2244,1,14.44
2244,4,14.82
2244,6,14.83
2244,9,16.11
2244,11,13.98
2244,12,15.06
2244,13,14.63
2244,14,15.03
2244,15,14.76
2245,1,14.08
2245,4,14.25
2245,6,14.76
2245,9,15.84
2245,11,14.64
2245,12,14.97
2245,13,14.48
2245,14,15.25
2245,15,14.62
2246,1,15.69
2246,4,14.4
2246,6,15.11
2246,9,15.37
2246,11,15.01
2246,12,14.41
2246,13,14.88
2246,14,14.99
2246,15,14.78
2247,1,14.12
2247,4,15.16
2247,6,15.26
2247,9,15.1
2247,11,15.02
2247,12,14.52
2247,13,14.86
2247,14,13.74
2247,15,14.95
2248,1,13.85
2248,4,14.59
2248,6,14.88
2248,9,14.72
2248,11,14.29
2248,12,14.34
2248,13,14.86
2248,14,15.62
2248,15,14.98
2249,1,13.97
2249,4,14.87
2249,6,14.63
2249,9,14.98
2249,11,14.13
2249,12,14.16
2249,13,13.82
2249,14,14.62
2249,15,14.25
2250,1,14.69
2250,4,14.11
2250,6,13.7
2250,9,14.94
2250,11,13.88
2250,12,14.54
2250,13,14.31
2250,14,14.06
2250,15,14.34
2251,1,15.15
2251,4,14.14
2251,6,14.13
2251,9,14.43
2251,11,14.82
2251,12,15.52
2251,13,15.4
2251,14,13.61
2251,15,14.94
2252,1,14.92
2252,4,14.91
2252,6,14.44
2252,9,15.01
2252,11,14.72
2252,12,14.4
2252,13,14.5
2252,14,15.08
2252,15,14.17
2253,1,14.21
2253,4,14.79
2253,6,14.98
2253,9,14.69
2253,11,14.0
2253,12,15.53
2253,13,14.09
2253,14,15.17
2253,15,15.2
2254,1,14.48
2254,4,13.98
2254,6,13.89
2254,9,14.91
2254,11,14.12
2254,12,15.04
2254,13,14.66
2254,14,14.51
2254,15,15.5
2255,1,13.53
2255,4,14.6
2255,6,14.14
2255,9,14.04
2255,11,14.47
2255,12,15.37
2255,13,15.65
2255,14,13.81
2255,15,13.52
2256,1,14.08
2256,4,14.59
2256,6,14.05
2256,9,14.16
2256,11,14.49
2256,12,14.37
2256,13,14.7
2256,14,14.24
2256,15,14.96
2257,1,14.26
2257,4,15.14
2257,6,14.03
2257,9,15.0
2257,11,14.84
2257,12,15.17
2257,13,15.01
2257,14,15.04
2257,15,14.45
2258,1,13.62
2258,4,14.73
2258,6,14.54
2258,9,15.21
2258,11,15.0
2258,12,15.17
2258,13,14.81
2258,14,13.91
2258,15,14.02
2259,1,14.12
2259,4,14.99
2259,6,14.92
2259,9,15.9
2259,11,14.45
2259,12,14.14
2259,13,15.12
2259,14,13.88
2259,15,15.03
2260,1,15.6
2260,4,14.6
2260,6,14.83
2260,9,14.89
2260,11,14.42
2260,12,13.78
2260,13,15.23
2260,14,13.34
2260,15,15.09
2261,1,14.92
2261,4,14.95
2261,6,14.42
2261,9,14.24
2261,11,14.59
2261,12,14.92
2261,13,14.63
2261,14,15.12
2261,15,14.46
2262,1,14.87
2262,4,14.9
2262,6,14.53
2262,9,14.2
2262,11,14.38
2262,12,13.71
2262,13,15.82
2262,14,14.79
2262,15,13.98
2263,1,14.44
2263,4,14.22
2263,6,14.54
2263,9,82.71
2263,11,15.2
2263,12,14.86
2263,13,15.23
2263,14,13.56
2263,15,15.3
2264,1,14.29
2264,4,13.54
2264,6,15.14
2264,9,14.23
2264,11,14.25
2264,12,14.56
2264,13,13.78
2264,14,15.6
2264,15,14.11
2265,1,14.92
2265,4,14.16
2265,6,13.06
2265,9,14.94
2265,11,14.24
2265,12,14.55
2265,13,15.26
2265,14,13.81
2265,15,13.62
2266,1,14.61
2266,4,14.75
2266,6,14.31
2266,9,14.14
2266,11,14.25
2266,12,14.43
2266,13,15.16
2266,14,13.94
2266,15,13.77
2267,1,15.82
2267,4,15.17
2267,6,14.73
2267,9,15.06
2267,11,13.88
2267,12,14.42
2267,13,14.2
2267,14,15.39
2267,15,15.73
2268,1,14.19
2268,4,14.54
2268,6,15.51
2268,9,15.23
2268,11,14.67
2268,12,14.49
2268,13,14.72
2268,14,14.61
2268,15,14.99
2269,1,15.34
2269,4,14.68
2269,6,14.61
2269,9,14.84
2269,11,14.13
2269,12,15.2
2269,13,15.04
2269,14,15.4
2269,15,13.45
2270,1,15.36
2270,4,15.31
2270,6,14.53
2270,9,14.74
2270,11,14.06
2270,12,14.77
2270,13,14.6
2270,14,14.59
2270,15,14.77
2271,1,15.02
2271,4,15.47
2271,6,14.78
2271,9,14.52
2271,11,14.69
2271,12,14.38
2271,13,14.78
2271,14,15.52
2271,15,13.72
2272,1,14.81
2272,4,14.08
2272,6,14.36
2272,9,14.02
2272,11,15.06
2272,12,13.86
2272,13,14.06
2272,14,16.04
2272,15,14.41
2273,1,15.1
2273,4,14.91
2273,6,13.32
2273,9,13.95
2273,11,14.07
2273,12,14.55
2273,13,14.42
2273,14,14.78
2273,15,14.49
2274,1,14.75
2274,4,15.2
2274,6,14.6
2274,9,15.24
2274,11,14.04
2274,12,15.15
2274,13,14.85
2274,14,13.91
2274,15,14.75
2275,1,14.44
2275,4,13.78
2275,6,14.06
2275,9,14.08
2275,11,14.94
2275,12,14.28
2275,13,14.56
2275,14,15.78
2275,15,14.83
2276,1,15.18
2276,4,14.79
2276,6,14.45
2276,9,15.07
2276,11,13.5
2276,12,13.54
2276,13,14.52
2276,14,15.22
2276,15,14.86
2277,1,14.38
2277,4,14.35
2277,6,14.11
2277,9,15.38
2277,11,15.08
2277,12,14.85
2277,13,13.93
2277,14,14.05
2277,15,14.35
2278,1,14.42
2278,4,15.17
2278,6,15.17
2278,9,14.37
2278,11,14.56
2278,12,14.35
2278,13,13.85
2278,14,14.65
2278,15,14.39
2279,1,15.23
2279,4,14.75
2279,6,14.5
2279,9,15.7
2279,11,14.37
2279,12,15.48
2279,13,14.5
2279,14,14.55
2279,15,14.02
2280,1,14.94
2280,4,14.96
2280,6,14.53
2280,9,14.87
2280,11,14.15
2280,12,14.65
2280,13,15.34
2280,14,15.06
2280,15,14.85
2281,1,15.04
2281,4,13.92
2281,6,15.74
2281,9,14.88
2281,11,13.99
2281,12,14.58
2281,13,14.32
2281,14,14.73
2281,15,15.0
2282,1,14.56
2282,4,15.29
2282,6,13.96
2282,9,15.07
2282,11,15.06
2282,12,14.62
2282,13,14.25
2282,14,14.71
2282,15,14.57
2283,1,14.43
2283,4,14.54
2283,6,14.6
2283,9,13.98
2283,11,14.73
2283,12,14.85
2283,13,14.38
2283,14,15.68
2283,15,14.26
2284,1,14.42
2284,4,14.82
2284,6,13.77
2284,9,14.78
2284,11,14.41
2284,12,14.92
2284,13,15.33
2284,14,13.51
2284,15,14.31
2285,1,14.09
2285,4,14.09
2285,6,15.2
2285,9,14.44
2285,11,15.11
2285,12,14.11
2285,13,14.0
2285,14,15.31
2285,15,14.81
2286,1,15.25
2286,4,14.26
2286,6,14.29
2286,9,14.63
2286,11,15.07
2286,12,15.33
2286,13,14.97
2286,14,14.61
2286,15,14.28
2287,1,14.7
2287,4,14.23
2287,6,14.7
2287,9,14.33
2287,11,14.66
2287,12,14.71
2287,13,13.74
2287,14,14.34
2287,15,13.91
2288,1,14.5
2288,4,14.01
2288,6,14.69
2288,9,13.8
2288,11,14.18
2288,12,14.73
2288,13,13.97
2288,14,14.95
2288,15,13.69
2289,1,15.31
2289,4,14.12
2289,6,14.67
2289,9,14.84
2289,11,13.86
2289,12,14.09
2289,13,14.29
2289,14,13.34
2289,15,13.87
2290,1,14.83
2290,4,14.87
2290,6,13.92
2290,9,14.47
2290,11,14.25
2290,12,14.77
2290,13,14.21
2290,14,14.11
2290,15,15.76
2291,1,15.2
2291,4,15.33
2291,6,15.33
2291,9,14.99
2291,11,14.56
2291,12,15.42
2291,13,15.23
2291,14,14.23
2291,15,14.95
2292,1,15.01
2292,4,14.09
2292,6,15.5
2292,9,14.47
2292,11,14.9
2292,12,16.08
2292,13,15.38
2292,14,14.43
2292,15,14.43
2293,1,14.94
2293,4,13.8
2293,6,15.0
2293,9,13.79
2293,11,14.96
2293,12,13.57
2293,13,14.33
2293,14,15.02
2293,15,14.92
2294,1,15.08
2294,4,14.73
2294,6,16.97
2294,9,14.42
2294,11,14.39
2294,12,14.9
2294,13,14.16
2294,14,14.47
2294,15,14.15
2295,1,15.19
2295,4,14.31
2295,6,15.04
2295,9,14.95
2295,11,14.46
2295,12,13.69
2295,13,15.01
2295,14,14.86
2295,15,15.05
2296,1,15.25
2296,4,15.14
2296,6,14.18
2296,9,14.42
2296,11,14.32
2296,12,15.09
2296,13,14.44
2296,14,14.99
2296,15,14.16
2297,1,14.69
2297,4,15.3
2297,6,14.84
2297,9,14.13
2297,11,14.27
2297,12,15.47
2297,13,14.84
2297,14,14.71
2297,15,15.02
2298,1,14.89
2298,4,14.67
2298,6,14.92
2298,9,14.28
2298,11,14.63
2298,12,14.43
2298,13,14.18
2298,14,14.37
2298,15,13.89
2299,1,14.64
2299,4,14.02
2299,6,14.65
2299,9,15.5
2299,11,15.56
2299,12,15.67
2299,13,14.87
2299,14,13.43
2299,15,14.66
2300,1,14.72
2300,4,14.67
2300,6,15.28
2300,9,14.91
2300,11,14.6
2300,12,14.81
2300,13,14.46
2300,14,14.93
2300,15,13.89
2301,1,14.93
2301,4,14.42
2301,6,14.42
2301,9,13.29
2301,11,14.33
2301,12,14.86
2301,13,13.41
2301,14,14.58
2301,15,14.76
2302,1,15.12
2302,4,15.06
2302,6,14.11
2302,9,14.93
2302,11,14.77
2302,12,14.74
2302,13,14.54
2302,14,13.64
2302,15,14.4
2303,1,15.22
2303,4,15.45
2303,6,14.02
2303,9,15.11
2303,11,13.75
2303,12,15.43
2303,13,14.6
2303,14,14.19
2303,15,13.4
2304,1,13.59
2304,4,14.67
2304,6,14.19
2304,9,14.25
2304,11,14.99
2304,12,14.61
2304,13,15.07
2304,14,14.52
2304,15,15.2
2305,1,14.31
2305,4,15.24
2305,6,14.27
2305,9,13.29
2305,11,15.56
2305,12,15.56
2305,13,15.11
2305,14,14.47
2305,15,14.29
2306,1,14.84
2306,4,15.24
2306,6,14.41
2306,9,13.78
2306,11,13.73
2306,12,14.45
2306,13,15.49
2306,14,14.5
2306,15,14.07
2307,1,14.67
2307,4,14.6
2307,6,14.63
2307,9,14.25
2307,11,14.65
2307,12,15.79
2307,13,14.91
2307,14,14.37
2307,15,14.65
2308,1,14.55
2308,4,14.91
2308,6,15.13
2308,9,15.35
2308,11,14.27
2308,12,14.91
2308,13,15.39
2308,14,14.27
2308,15,14.9
2309,1,14.69
2309,4,14.65
2309,6,15.17
2309,9,15.23
2309,11,14.27
2309,12,13.47
2309,13,14.28
2309,14,14.45
2309,15,14.06
2310,1,15.18
2310,4,14.19
2310,6,15.63
2310,9,13.73
2310,11,15.19
2310,12,14.47
2310,13,13.83
2310,14,13.97
2310,15,15.73
2311,1,14.88
2311,4,13.35
2311,6,14.72
2311,9,14.84
2311,11,13.57
2311,12,15.87
2311,13,14.84
2311,14,15.06
2311,15,15.18
2312,1,14.66
2312,4,14.7
2312,6,15.22
2312,9,14.56
2312,11,15.91
2312,12,15.24
2312,13,13.98
2312,14,14.18
2312,15,13.63
2313,1,14.91
2313,4,15.26
2313,6,14.42
2313,9,14.96
2313,11,15.48
2313,12,14.82
2313,13,14.88
2313,14,15.1
2313,15,14.55
2314,1,15.12
2314,4,14.53
2314,6,15.12
2314,9,15.13
2314,11,15.07
2314,12,14.19
2314,13,15.36
2314,14,14.16
2314,15,14.12
2315,1,15.44
2315,4,15.33
2315,6,13.74
2315,9,14.95
2315,11,14.43
2315,12,15.07
2315,13,15.09
2315,14,15.18
2315,15,13.9
2316,1,14.56
2316,4,13.9
2316,6,15.49
2316,9,15.74
2316,11,13.45
2316,12,14.9
2316,13,15.28
2316,14,14.46
2316,15,15.06
2317,1,14.04
2317,4,14.54
2317,6,14.49
2317,9,14.71
2317,11,14.53
2317,12,14.86
2317,13,14.73
2317,14,15.22
2317,15,14.24
2318,1,14.8
2318,4,15.35
2318,6,13.93
2318,9,13.56
2318,11,14.66
2318,12,14.21
2318,13,14.42
2318,14,13.95
2318,15,14.59
2319,1,15.48
2319,4,14.14
2319,6,15.01
2319,9,14.5
2319,11,14.74
2319,12,16.09
2319,13,15.16
2319,14,16.12
2319,15,14.44
2320,1,15.33
2320,4,13.82
2320,6,15.64
2320,9,14.67
2320,11,15.39
2320,12,15.27
2320,13,13.64
2320,14,13.47
2320,15,15.09
2321,1,15.35
2321,4,14.6
2321,6,13.49
2321,9,14.63
2321,11,14.18
2321,12,15.82
2321,13,14.69
2321,14,14.63
2321,15,15.43
2322,1,14.84
2322,4,14.1
2322,6,14.18
2322,9,14.13
2322,11,14.61
2322,12,14.94
2322,13,14.93
2322,14,13.97
2322,15,13.98
2323,1,14.56
2323,4,14.35
2323,6,15.28
2323,9,15.42
2323,11,16.31
2323,12,14.58
2323,13,14.1
2323,14,15.57
2323,15,13.57
2324,1,14.76
2324,4,15.2
2324,6,13.3
2324,9,15.22
2324,11,15.15
2324,12,14.65
2324,13,14.34
2324,14,14.51
2324,15,14.32
2325,1,13.85
2325,4,15.55
2325,6,13.71
2325,9,15.18
2325,11,14.57
2325,12,14.83
2325,13,15.15
2325,14,14.22
2325,15,13.66
2326,1,15.08
2326,4,13.55
2326,6,15.49
2326,9,14.47
2326,11,14.83
2326,12,14.51
2326,13,14.1
2326,14,15.08
2326,15,14.05
2327,1,14.59
2327,4,14.5
2327,6,15.19
2327,9,14.79
2327,11,14.78
2327,12,14.71
2327,13,14.42
2327,14,14.53
2327,15,15.43
2328,1,14.26
2328,4,14.52
2328,6,14.68
2328,9,13.48
2328,11,14.55
2328,12,14.23
2328,13,15.58
2328,14,14.81
2328,15,15.13
2329,1,14.09
2329,4,14.18
2329,6,14.0
2329,9,13.79
2329,11,14.65
2329,12,14.9
2329,13,14.69
2329,14,13.83
2329,15,14.85
2330,1,15.16
2330,4,14.66
2330,6,14.32
2330,9,13.97
2330,11,16.18
2330,12,15.21
2330,13,15.42
2330,14,13.69
2330,15,13.62
2331,1,14.28
2331,4,15.19
2331,6,15.08
2331,9,15.31
2331,11,14.83
2331,12,13.82
2331,13,15.0
2331,14,14.96
2331,15,15.25
2332,1,15.45
2332,4,14.79
2332,6,14.45
2332,9,13.74
2332,11,14.81
2332,12,14.96
2332,13,14.2
2332,14,14.39
2332,15,14.58
2333,1,14.3
2333,4,14.91
2333,6,14.29
2333,9,15.53
2333,11,14.9
2333,12,14.01
2333,13,14.92
2333,14,14.9
2333,15,15.15
2334,1,14.49
2334,4,13.95
2334,6,14.07
2334,9,14.34
2334,11,14.32
2334,12,15.02
2334,13,15.46
2334,14,14.0
2334,15,13.98
2335,1,14.25
2335,4,14.74
2335,6,14.58
2335,9,15.65
2335,11,13.68
2335,12,14.31
2335,13,13.85
2335,14,13.79
2335,15,13.41
2336,1,15.2
2336,4,15.21
2336,6,14.96
2336,9,15.9
2336,11,15.05
2336,12,15.02
2336,13,15.78
2336,14,15.24
2336,15,14.43
2337,1,15.66
2337,4,16.19
2337,6,14.63
2337,9,14.91
2337,11,14.18
2337,12,13.68
2337,13,14.33
2337,14,14.88
2337,15,14.8
2338,1,14.31
2338,4,14.33
2338,6,14.74
2338,9,14.55
2338,11,14.8
2338,12,14.64
2338,13,14.81
2338,14,14.76
2338,15,15.44
2339,1,13.91
2339,4,14.03
2339,6,14.28
2339,9,13.86
2339,11,15.14
2339,12,14.67
2339,13,14.19
2339,14,14.37
2339,15,15.2
2340,1,14.16
2340,4,14.7
2340,6,15.27
2340,9,14.35
2340,11,14.06
2340,12,15.73
2340,13,14.16
2340,14,14.66
2340,15,15.18
2341,1,14.94
2341,4,13.13
2341,6,14.37
2341,9,14.65
2341,11,14.14
2341,12,14.1
2341,13,15.08
2341,14,14.63
2341,15,14.17
2342,1,14.0
2342,4,13.72
2342,6,14.73
2342,9,14.17
2342,11,14.71
2342,12,13.89
2342,13,13.54
2342,14,14.95
2342,15,14.54
2343,1,13.64
2343,4,14.07
2343,6,14.26
2343,9,14.62
2343,11,13.48
2343,12,13.7
2343,13,14.73
2343,14,15.03
2343,15,14.77
2344,1,14.66
2344,4,14.56
2344,6,14.67
2344,9,15.19
2344,11,14.68
2344,12,15.47
2344,13,14.35
2344,14,14.84
2344,15,13.4
2345,1,14.81
2345,4,15.41
2345,6,14.29
2345,9,14.62
2345,11,14.71
2345,12,14.13
2345,13,15.38
2345,14,15.09
2345,15,14.65
2346,1,14.74
2346,4,14.95
2346,6,14.69
2346,9,14.5
2346,11,14.56
2346,12,13.86
2346,13,13.94
2346,14,15.16
2346,15,15.37
2347,1,14.17
2347,4,13.41
2347,6,14.58
2347,9,14.84
2347,11,13.81
2347,12,14.86
2347,13,14.53
2347,14,13.98
2347,15,14.94
2348,1,15.12
2348,4,14.19
2348,6,14.88
2348,9,14.54
2348,11,14.24
2348,12,15.87
2348,13,13.97
2348,14,13.81
2348,15,14.54
2349,1,14.58
2349,4,14.9
2349,6,14.4
2349,9,13.37
2349,11,14.75
2349,12,14.61
2349,13,14.01
2349,14,13.55
2349,15,13.83
2350,1,14.01
2350,4,14.43
2350,6,14.26
2350,9,15.01
2350,11,14.8
2350,12,15.28
2350,13,15.49
2350,14,14.62
2350,15,14.95
2351,1,13.76
2351,4,14.17
2351,6,14.7
2351,9,14.45
2351,11,13.5
2351,12,14.62
2351,13,14.59
2351,14,14.44
2351,15,15.2
2352,1,13.93
2352,4,14.57
2352,6,14.43
2352,9,15.14
2352,11,14.16
2352,12,15.79
2352,13,15.13
2352,14,14.63
2352,15,14.49
2353,1,14.98
2353,4,14.82
2353,6,14.81
2353,9,14.42
2353,11,15.07
2353,12,14.31
2353,13,15.26
2353,14,14.55
2353,15,14.52
2354,1,14.76
2354,4,14.44
2354,6,14.06
2354,9,15.92
2354,11,15.1
2354,12,13.3
2354,13,14.56
2354,14,15.51
2354,15,14.19
2355,1,14.76
2355,4,13.97
2355,6,14.6
2355,9,13.5
2355,11,14.4
2355,12,14.5
2355,13,14.61
2355,14,14.09
2355,15,15.51
2356,1,14.72
2356,4,14.48
2356,6,14.27
2356,9,15.27
2356,11,15.25
2356,12,14.93
2356,13,14.57
2356,14,14.25
2356,15,14.92
2357,1,14.54
2357,4,15.82
2357,6,15.05
2357,9,13.89
2357,11,14.86
2357,12,13.83
2357,13,15.07
2357,14,13.83
2357,15,15.15
2358,1,15.43
2358,4,13.95
2358,6,14.06
2358,9,14.5
2358,11,14.21
2358,12,14.54
2358,13,15.14
2358,14,14.52
2358,15,14.68
2359,1,14.36
2359,4,14.49
2359,6,14.64
2359,9,15.47
2359,11,14.19
2359,12,13.84
2359,13,14.47
2359,14,15.36
2359,15,15.28
2360,1,14.5
2360,4,14.9
2360,6,14.67
2360,9,13.73
2360,11,14.44
2360,12,14.91
2360,13,14.98
2360,14,15.39
2360,15,13.97
2361,1,13.98
2361,4,14.55
2361,6,15.14
2361,9,15.21
2361,11,13.45
2361,12,13.58
2361,13,14.76
2361,14,13.95
2361,15,14.82
2362,1,14.18
2362,4,14.96
2362,6,14.21
2362,9,14.24
2362,11,14.9
2362,12,14.83
2362,13,14.32
2362,14,14.36
2362,15,14.41
2363,1,14.98
2363,4,14.72
2363,6,15.15
2363,9,14.51
2363,11,14.65
2363,12,14.39
2363,13,15.4
2363,14,14.82
2363,15,14.74
2364,1,13.33
2364,4,15.25
2364,6,14.93
2364,9,15.34
2364,11,14.16
2364,12,14.46
2364,13,14.64
2364,14,13.56
2364,15,15.61
2365,1,14.46
2365,4,15.83
2365,6,14.39
2365,9,14.66
2365,11,15.03
2365,12,14.21
2365,13,15.41
2365,14,15.84
2365,15,14.7
2366,1,14.9
2366,4,14.65
2366,6,14.59
2366,9,15.25
2366,11,14.46
2366,12,14.23
2366,13,15.18
2366,14,14.86
2366,15,15.38
2367,1,14.28
2367,4,14.18
2367,6,14.2
2367,9,14.81
2367,11,14.78
2367,12,15.42
2367,13,14.37
2367,14,14.39
2367,15,14.7
2368,1,15.06
2368,4,14.85
2368,6,15.51
2368,9,15.23
2368,11,14.79
2368,12,14.99
2368,13,15.33
2368,14,14.14
2368,15,15.54
2369,1,14.05
2369,4,14.15
2369,6,14.61
2369,9,15.03
2369,11,14.98
2369,12,14.76
2369,13,15.11
2369,14,14.2
2369,15,14.14
2370,1,15.44
2370,4,14.26
2370,6,15.44
2370,9,13.89
2370,11,14.68
2370,12,13.88
2370,13,13.93
2370,14,14.11
2370,15,14.58
2371,1,14.62
2371,4,13.04
2371,6,14.32
2371,9,14.06
2371,11,15.32
2371,12,14.56
2371,13,14.62
2371,14,15.78
2371,15,13.89
2372,1,14.93
2372,4,14.75
2372,6,13.96
2372,9,15.19
2372,11,15.1
2372,12,13.98
2372,13,14.61
