time,water,power,transport,medical,building,shake,location
3465,6,7,7,0,5,4,14
3465,7,7,7,7,5,3,14
3465,7,8,7,0,4,3,14
3465,4,7,8,0,5,5,14
3465,7,9,7,0,6,4,14
3465,6,8,9,0,5,5,14
3465,6,7,7,0,4,4,14
3465,6,7,6,0,5,4,14
3465,7,9,7,0,5,5,14
3465,5,7,7,0,4,5,14
3465,5,6,7,0,5,4,14
3465,6,6,7,0,5,3,14
3465,5,8,7,0,6,4,14
3465,6,7,6,0,5,5,14
3465,6,7,7,0,5,4,14
3465,7,7,7,0,4,5,14
3465,5,6,7,0,4,3,14
3465,6,8,8,0,6,4,14
3465,5,7,6,0,5,5,14
3465,6,7,8,0,5,3,14
3465,5,7,7,0,6,5,14
3465,7,7,6,0,5,4,14
3465,6,7,8,0,4,3,14
3465,7,7,6,0,6,5,14
3465,5,7,6,0,5,4,14
3465,6,6,7,0,6,2,14
3465,5,7,7,0,4,4,14
3465,6,7,8,0,6,6,14
3465,7,7,8,0,4,3,14
3465,6,7,8,0,4,4,14
3465,6,7,7,0,6,4,14
3465,7,6,7,0,4,4,14
3465,5,7,6,0,4,4,14
3465,7,7,7,0,5,4,14
3465,5,7,7,0,6,4,14
3465,6,8,7,0,6,5,14
3465,5,8,6,1,4,4,14
3465,7,7,6,0,5,3,14
3465,6,7,7,0,5,5,14
3465,6,7,7,0,5,4,14
3465,5,6,7,0,5,5,14
3465,5,7,8,0,5,4,14
3465,6,7,8,0,5,4,14
3465,5,7,6,0,5,4,14
3465,6,7,7,0,6,3,14
3465,5,6,7,0,4,4,14
3465,5,7,7,0,6,3,14
3465,5,6,7,0,5,4,14
3465,6,7,6,0,5,3,14
3465,5,6,7,0,5,4,14
3465,7,9,7,0,3,4,14
3465,5,8,7,0,5,4,14
3465,5,6,7,0,6,5,14
3465,7,8,7,0,5,5,14
3465,5,8,7,0,5,4,14
3465,6,7,5,0,5,3,14
3465,5,7,8,0,5,4,14
3465,6,7,7,0,6,4,14
3465,7,7,8,0,4,3,14
3465,6,7,6,0,5,4,14
3465,5,7,7,0,4,4,14
3465,8,8,8,0,5,3,14
3465,6,7,7,0,5,5,14
3465,5,6,7,0,4,4,14
3465,6,6,6,0,5,5,14
3465,6,7,8,0,4,4,14
3465,6,7,7,0,5,3,14
3465,6,6,7,0,6,3,14
3465,5,8,7,0,5,4,14
3465,6,6,8,0,4,4,14
3465,6,8,8,0,5,4,14
3465,7,7,8,0,6,4,14
3465,6,7,7,0,3,3,14
3465,6,6,7,0,5,5,14
3465,7,6,7,0,6,4,14
3465,7,7,7,0,6,4,14
3465,7,7,6,0,6,5,14
3465,6,7,7,0,6,4,14
3465,6,7,6,0,5,4,14
3465,6,8,6,0,4,4,14
3465,5,7,7,0,6,4,14
3465,5,6,7,0,5,5,14
3465,6,7,8,0,4,3,14
3465,7,8,7,0,4,4,14
3465,7,6,7,0,7,4,14
3465,6,7,8,0,6,4,14
3465,7,8,8,0,5,4,14
3465,6,6,7,0,5,5,14
3465,5,7,6,0,5,3,14
3465,5,7,7,0,6,5,14
3465,3,2,3,0,1,2,15
3465,2,4,3,0,2,4,15
3465,3,3,2,0,2,3,15
3465,3,3,2,0,2,3,15
3465,2,3,3,0,3,4,15
3465,3,3,2,0,2,2,15
3465,3,3,3,0,3,3,15
3465,3,2,4,0,2,4,15
3465,4,2,2,0,1,3,15
3465,3,4,4,0,2,4,15
3465,2,4,4,0,3,2,15
3465,3,3,4,0,2,3,15
3465,3,3,3,0,2,2,15
3465,2,3,3,0,3,3,15
3465,3,3,3,0,2,3,15
3465,2,2,2,0,4,2,15
3465,3,2,3,0,2,3,15
3465,2,4,4,0,1,4,15
3465,4,2,2,0,2,4,15
3465,3,3,3,0,3,4,15
3465,2,3,3,0,2,3,15
3465,3,5,2,0,1,2,15
3465,4,3,4,0,1,3,15
3465,3,1,4,0,1,2,15
3465,3,2,4,0,3,2,15
3465,3,2,3,0,2,5,15
3465,3,4,3,0,1,3,15
3465,3,2,2,0,1,3,15
3465,4,3,2,0,1,3,15
3465,3,3,3,0,2,3,15
3465,3,3,3,0,2,2,15
3465,4,3,3,0,3,3,15
3465,3,4,3,0,3,2,15
3465,4,3,3,0,2,4,15
3465,4,3,4,0,2,4,15
3465,3,3,3,0,3,3,15
3465,4,2,3,0,1,1,15
3465,3,3,2,0,2,3,15
3465,3,3,2,0,1,3,15
3465,3,4,3,0,2,3,15
3465,2,4,4,0,3,3,15
3465,3,4,2,0,2,4,15
3465,3,2,3,0,3,3,15
3465,2,4,3,0,2,3,15
3465,2,3,3,0,2,2,15
3465,3,3,3,0,3,3,15
3465,2,3,2,0,2,2,15
3465,3,3,2,0,2,5,15
3465,3,2,2,0,3,3,15
3465,3,2,3,0,2,3,15
3465,2,1,1,1,2,3,16
3465,3,4,2,3,1,1,16
3465,2,2,2,3,1,2,16
3465,1,3,2,1,0,2,16
3465,2,2,2,2,0,2,16
3465,2,2,2,1,0,2,16
3465,1,1,3,2,2,2,16
3465,2,3,2,2,0,1,16
3465,2,3,1,1,0,2,16
3465,1,8,5,0,3,2,17
3465,1,6,7,0,3,2,17
3465,1,7,5,0,4,2,17
3465,2,8,6,0,2,2,17
3465,1,8,7,0,2,2,17
3465,0,8,6,0,2,3,17
3465,1,6,6,0,3,2,17
3465,2,7,5,0,3,3,17
3465,2,6,6,0,3,2,17
3465,1,7,5,0,2,2,17
3465,1,7,5,0,3,2,17
3465,1,7,6,0,4,3,17
3465,2,7,7,0,2,2,17
3465,1,8,7,0,2,0,17
3465,0,6,5,0,3,1,17
3465,1,8,5,0,4,2,17
3465,1,8,6,0,2,1,17
3465,1,7,6,0,3,2,17
3465,1,7,7,0,3,2,17
3465,0,9,5,0,3,1,17
3465,1,7,6,0,3,3,17
3465,2,8,7,0,3,2,17
3465,1,7,6,0,3,3,17
3465,2,6,7,0,3,1,17
3465,0,7,7,0,2,3,17
3465,1,7,6,0,4,1,17
3465,0,8,6,0,3,2,17
3465,0,6,5,0,3,2,17
3465,0,8,5,0,2,2,17
3465,2,8,5,0,3,2,17
3465,0,6,7,0,3,3,17
3465,1,6,7,0,3,3,17
3465,3,7,5,0,2,3,17
3465,1,6,5,0,3,3,17
3465,1,7,5,0,2,2,17
3465,2,8,7,0,3,1,17
3465,0,7,7,0,4,2,17
3465,3,7,4,0,5,6,18
3465,3,6,5,0,5,4,18
3465,3,6,4,0,6,4,18
3465,3,7,4,0,5,4,18
3465,3,7,5,0,5,4,18
3465,3,7,2,0,7,3,18
3465,3,7,4,0,5,4,18
3465,4,7,4,0,5,2,18
3465,4,7,5,0,5,4,18
3465,2,7,4,0,5,4,18
3465,3,7,3,0,4,4,18
3465,3,7,3,0,4,4,18
3465,3,6,5,0,4,4,18
3465,3,6,5,0,5,4,18
3465,3,8,3,0,5,3,18
3465,2,7,4,0,5,4,18
3465,4,8,5,0,6,3,18
3465,3,6,4,0,4,3,18
3465,4,7,5,0,6,3,18
3465,4,7,4,0,5,3,18
3465,3,6,3,0,5,4,18
3465,4,8,4,0,5,4,18
3465,3,8,4,0,6,4,18
3465,4,8,4,0,5,4,18
3465,3,8,4,0,4,5,18
3465,3,6,3,0,4,4,18
3465,3,7,5,0,4,4,18
3465,3,6,3,0,6,4,18
3465,3,8,2,0,5,4,18
3465,4,7,4,0,5,5,18
3465,3,8,4,0,6,4,18
3465,3,6,5,0,5,5,18
3465,2,7,3,0,5,4,18
3465,4,7,3,0,4,5,18
3465,3,5,4,0,5,3,18
3465,3,7,5,0,5,4,18
3465,2,7,5,0,4,3,18
3465,2,7,4,0,5,4,18
3465,2,7,4,0,6,4,18
3465,2,7,4,0,5,3,18
3465,3,8,4,0,4,4,18
3465,4,7,4,0,4,3,18
3465,2,7,4,0,5,4,18
3465,4,7,4,0,5,3,18
3465,3,7,4,0,5,4,18
3465,4,7,3,0,5,4,18
3465,2,8,5,0,5,4,18
3465,4,8,4,0,6,4,18
3465,3,7,5,0,5,4,18
3465,3,6,4,0,5,4,18
3465,3,6,4,0,5,4,18
3465,3,7,4,0,6,3,18
3465,4,9,4,0,4,4,18
3465,3,8,4,0,5,4,18
3465,3,6,5,0,4,3,18
3465,3,7,3,0,5,4,18
3465,4,8,4,0,5,3,18
3465,3,6,4,0,4,4,18
3465,3,8,5,0,5,3,18
3465,3,7,4,0,5,4,18
3465,3,7,4,0,5,5,18
3465,3,6,3,0,4,4,18
3465,4,8,5,0,5,5,18
3465,3,6,3,0,6,4,18
3465,3,6,3,0,5,5,18
3465,3,8,2,0,4,4,18
3465,3,8,4,0,5,3,18
3465,3,8,4,0,6,4,18
3465,3,7,3,0,7,5,18
3465,3,7,4,0,4,4,18
3465,2,6,5,0,5,4,18
3465,2,8,4,0,6,4,18
3465,3,7,4,0,4,4,18
3465,4,7,3,0,5,3,18
3465,3,7,4,0,5,4,18
3465,4,7,4,0,5,3,18
3465,4,7,5,0,5,4,18
3465,3,6,5,0,4,3,18
3465,4,8,2,0,5,4,18
3465,2,6,5,0,5,3,18
3465,4,6,3,0,5,4,18
3465,3,7,4,0,6,3,18
3465,5,7,3,0,6,4,18
3465,3,7,6,0,5,3,18
3465,3,6,4,0,4,3,18
3465,1,7,3,0,4,5,18
3465,3,8,3,0,5,5,18
3465,2,7,5,0,5,3,18
3465,4,8,4,0,3,4,18
3465,1,8,3,0,5,3,18
3465,1,2,3,0,3,4,19
3465,2,2,2,0,3,4,19
3465,2,3,3,0,3,3,19
3465,1,2,2,0,4,3,19
3465,0,1,1,0,3,4,19
3465,1,2,2,0,3,3,19
3465,1,2,2,0,2,2,19
3465,2,2,2,0,4,3,19
3465,1,2,2,0,2,2,19
3465,2,2,2,0,4,3,19
3465,1,1,3,0,3,2,19
3465,1,1,2,0,3,4,19
3465,2,3,2,0,4,2,19
3465,1,1,3,0,2,3,19
3465,2,3,1,0,3,3,19
3465,8,8,7,6,9,0,1
3465,9,8,6,6,8,0,1
3465,8,9,5,7,9,0,1
3465,10,9,5,7,9,0,1
3465,7,10,6,8,9,0,1
3465,7,8,5,7,6,0,1
3465,8,9,6,8,9,0,1
3465,8,8,7,8,8,0,1
3465,10,9,7,7,8,0,1
3465,8,9,6,6,8,0,1
3465,8,8,6,6,7,0,1
3465,7,8,6,6,8,0,1
3465,8,9,6,7,9,0,1
3465,9,8,7,6,8,0,1
3465,9,8,7,5,7,0,1
3465,7,8,6,7,8,0,1
3465,8,9,6,8,9,0,1
3465,8,8,6,8,8,0,1
3465,7,8,6,8,8,0,1
3465,7,9,7,7,8,0,1
3465,4,6,6,0,4,0,13
3465,5,4,4,0,5,0,13
3465,5,5,6,0,5,0,13
3465,6,5,6,0,5,0,13
3465,4,5,5,0,5,0,13
3465,5,6,7,6,4,0,16
3465,6,4,5,4,5,0,16
3465,5,3,5,5,4,0,16
3465,6,5,5,4,5,0,16
3465,4,5,4,4,3,0,16
3465,4,6,5,6,4,0,16
3465,6,6,6,4,4,0,16
3465,5,5,6,5,5,0,16
3465,6,6,5,5,3,0,16
3465,4,5,6,5,3,0,16
3465,5,5,5,5,3,0,16
3465,5,5,6,5,4,0,16
3465,5,5,6,5,5,0,16
3465,4,5,6,4,4,0,16
3465,5,4,5,6,4,0,16
3465,4,4,4,6,4,0,16
3465,5,3,5,5,6,0,16
3465,5,4,5,6,4,0,16
3465,7,5,5,0,5,3,4
3465,8,6,5,0,5,2,4
3465,6,6,4,0,4,3,4
3465,5,6,6,0,3,3,4
3465,7,6,5,0,3,2,4
3465,6,4,4,0,2,3,4
3465,6,5,4,0,3,4,4
3465,8,5,5,0,3,2,4
3465,5,5,5,0,4,2,4
3465,6,5,5,0,4,3,4
3465,6,6,6,0,3,5,4
3465,6,5,5,0,3,4,4
3465,6,4,5,0,4,4,4
3465,7,5,5,0,5,4,4
3465,7,5,5,0,4,2,4
3465,5,6,5,0,4,3,4
3465,5,6,4,0,3,3,4
3470,5,7,1,0,7,0,2
3470,0,5,7,6,2,0,5
3470,1,4,10,10,1,1,6
3470,10,3,0,0,7,0,15
3470,9,3,1,0,3,0,15
3470,1,0,3,3,3,1,1
3470,1,2,3,2,3,2,1
3470,1,1,3,3,1,1,1
3470,2,1,4,3,2,2,1
3470,0,3,4,4,2,0,1
3470,2,1,4,4,2,1,1
3470,2,1,4,3,3,1,1
3470,3,0,4,3,1,1,1
3470,0,2,4,3,2,1,1
3470,2,1,4,3,2,2,1
3470,1,1,5,3,3,3,1
3470,2,0,4,3,1,1,1
3470,1,1,4,3,3,0,1
3470,3,2,4,3,1,1,1
3470,2,2,2,4,2,1,1
3470,2,2,5,3,2,1,1
3470,2,2,4,3,2,1,1
3470,1,1,5,2,2,1,1
3470,3,4,5,0,2,1,2
3470,4,5,5,0,1,2,2
3470,3,4,5,0,0,1,2
3470,3,5,6,0,1,2,2
3470,3,4,6,0,1,2,2
3470,3,3,5,0,1,1,2
3470,3,4,5,0,1,2,2
3470,4,4,5,0,1,2,2
3470,3,5,5,0,2,2,2
3470,4,4,4,0,1,2,2
3470,3,4,5,0,2,3,2
3470,3,4,5,0,1,1,2
3470,4,5,4,0,1,2,2
3470,3,4,4,0,0,3,2
3470,4,5,4,0,2,2,2
3470,3,5,5,0,0,2,2
3470,3,5,5,0,1,2,2
3470,3,4,5,9,1,3,2
3470,4,3,4,0,1,2,2
3470,3,4,5,0,0,2,2
3470,3,4,5,0,1,3,2
3470,4,4,5,0,1,2,2
3470,2,4,3,0,2,2,2
3470,3,4,6,0,2,1,2
3470,3,4,5,0,2,2,2
3470,3,4,5,0,1,2,2
3470,2,3,4,0,1,3,2
3470,3,4,6,1,0,2,2
3470,4,4,4,0,2,2,2
3470,3,4,5,0,0,3,2
3470,3,3,5,0,1,2,2
3470,2,5,5,0,0,2,2
3470,3,6,5,0,1,3,2
3470,3,4,6,0,1,2,2
3470,4,4,5,0,1,3,2
3470,4,4,4,0,2,1,2
3470,2,5,5,0,0,2,2
3470,3,5,5,0,1,1,2
3470,3,3,6,0,1,1,2
3470,4,4,6,0,0,1,2
3470,3,5,4,0,2,2,2
3470,3,3,5,0,0,2,2
3470,3,4,5,0,1,3,2
3470,3,5,6,0,1,3,2
3470,3,3,5,0,1,2,2
3470,4,5,6,0,1,2,2
3470,2,4,5,0,2,2,2
3470,3,3,4,0,2,3,2
3470,3,3,5,0,2,1,2
3470,4,3,5,0,1,3,2
3470,3,3,5,0,2,2,2
3470,3,4,5,0,1,2,2
3470,3,4,5,0,2,3,2
3470,3,5,5,0,2,2,2
3470,4,4,4,0,1,3,2
3470,2,5,5,0,1,2,2
3470,2,5,6,0,0,2,2
3470,2,4,5,0,1,3,2
3470,3,5,5,0,1,2,2
3470,3,3,5,0,0,3,2
3470,3,3,3,0,1,1,2
3470,4,4,5,0,1,2,2
3470,2,4,6,0,1,3,2
3470,4,4,5,0,2,3,2
3470,3,4,5,0,1,2,2
3470,2,3,5,4,1,3,2
3470,4,5,5,0,1,1,2
3470,3,5,6,0,0,3,2
3470,4,4,4,0,1,2,2
3470,3,3,5,0,2,3,2
3470,4,4,6,0,1,2,2
3470,3,4,6,0,0,2,2
3470,4,5,6,0,1,2,2
3470,4,4,4,0,1,1,2
3470,3,4,5,0,1,1,2
3470,3,3,5,0,1,2,2
3470,4,3,6,0,1,2,2
3470,3,4,5,0,1,3,2
3470,3,4,6,0,1,3,2
3470,4,3,6,0,2,2,2
3470,4,4,5,0,1,1,2
3470,3,4,4,0,1,2,2
3470,3,4,5,0,1,3,2
3470,3,3,6,0,1,3,2
3470,2,4,5,0,1,3,2
3470,4,4,6,0,2,1,2
3470,4,2,3,0,3,6,4
3470,4,3,2,0,2,5,4
3470,3,4,2,0,3,6,4
3470,5,4,2,0,2,5,4
3470,4,4,2,0,2,7,4
3470,3,3,3,0,2,6,4
3470,3,3,3,0,3,6,4
3470,4,4,2,0,2,6,4
3470,5,4,2,0,2,5,4
3470,3,3,3,0,2,6,4
3470,5,4,3,0,3,5,4
3470,4,3,3,0,2,6,4
3470,4,2,3,0,2,6,4
3470,3,3,4,0,2,4,4
3470,4,5,2,0,3,6,4
3470,4,3,3,0,2,6,4
3470,4,2,2,0,2,7,4
3470,3,3,3,0,3,5,4
3470,3,2,2,0,3,5,4
3470,4,4,3,0,2,6,4
3470,4,7,5,2,3,2,5
3470,4,7,4,1,4,1,5
3470,3,6,3,1,2,2,5
3470,5,6,4,1,4,1,5
3470,4,8,4,1,3,2,5
3470,4,6,4,2,3,1,5
3470,4,6,3,2,3,1,5
3470,3,6,4,1,3,1,5
3470,4,6,3,1,2,1,5
3470,4,6,5,1,3,2,5
3470,4,6,4,2,3,0,5
3470,4,6,3,1,2,0,5
3470,5,7,4,0,4,0,5
3470,4,6,3,2,2,2,5
3470,4,5,3,1,5,0,5
3470,4,5,3,1,4,0,5
3470,2,5,5,0,2,1,5
3470,4,5,5,2,4,2,5
3470,3,5,3,1,3,2,5
3470,5,6,3,0,4,1,5
3470,3,6,4,0,3,1,5
3470,4,5,3,0,3,1,5
3470,2,2,3,2,2,3,6
3470,2,1,2,2,2,3,6
3470,1,3,3,3,3,3,6
3470,2,2,1,2,2,2,6
3470,3,2,1,2,3,1,6
3470,1,1,2,2,2,3,6
3470,3,2,1,3,3,4,6
3470,2,3,1,3,2,1,6
3470,2,1,1,2,1,2,6
3470,2,2,2,2,2,1,6
3470,2,2,5,1,2,1,6
3470,1,3,3,2,2,1,6
3470,1,3,1,1,3,3,6
3470,3,2,2,2,1,2,6
3470,3,3,2,2,2,2,6
3470,3,2,1,2,2,2,6
3470,2,2,2,1,3,1,6
3470,2,1,3,3,2,1,6
3470,0,9,6,0,0,6,7
3470,0,9,5,0,0,5,7
3470,0,8,6,0,0,5,7
3470,0,7,5,0,0,4,7
3470,6,6,6,0,5,2,8
3470,7,6,7,0,4,2,8
3470,6,8,8,0,3,2,8
3470,7,7,7,0,5,2,8
3470,6,7,9,0,5,2,8
3470,7,6,7,0,6,3,8
3470,7,7,5,0,5,3,8
3470,8,7,7,0,5,2,8
3470,8,7,6,0,4,2,8
3470,7,8,7,0,5,2,8
3470,6,7,6,0,6,2,8
3470,7,7,8,0,6,2,8
3470,7,5,7,0,5,2,8
3470,7,6,6,0,6,2,8
3470,6,8,8,0,5,2,8
3470,6,7,7,0,5,2,8
3470,6,8,7,0,5,2,8
3470,6,7,7,0,4,2,8
3470,6,6,7,0,6,3,8
3470,7,8,9,0,5,3,8
3470,6,7,7,0,6,2,8
3470,7,6,8,0,5,1,8
3470,6,6,7,0,5,1,8
3470,6,6,6,0,6,0,8
3470,6,7,7,0,4,1,8
3470,7,5,7,0,5,1,8
3470,7,7,8,0,5,0,8
3470,7,7,7,0,5,3,8
3470,8,8,7,0,4,1,8
3470,7,7,8,0,5,2,8
3470,8,7,8,0,5,1,8
3470,7,8,7,0,6,3,8
3470,8,8,7,0,7,3,8
3470,7,7,7,0,5,2,8
3470,7,7,8,0,5,1,8
3470,8,7,6,0,5,2,8
3470,7,7,7,0,5,1,8
3470,7,8,7,0,5,2,8
3470,8,7,7,0,7,1,8
3470,5,7,6,0,5,3,8
3470,7,8,7,0,5,2,8
3470,8,9,6,0,4,3,8
3470,8,8,6,0,5,1,8
3470,8,7,6,0,6,2,8
3470,7,6,7,0,4,3,8
3470,7,6,7,0,5,3,8
3470,6,6,7,0,4,2,8
3470,7,7,7,0,5,1,8
3470,8,8,6,0,4,1,8
3470,8,8,7,0,6,3,8
3470,6,6,7,0,5,2,8
3470,6,6,6,0,5,3,8
3470,7,5,7,0,5,2,8
3470,7,7,7,0,3,2,8
3470,6,7,7,0,5,2,8
3470,7,8,6,0,4,1,8
3470,6,7,7,0,5,3,8
3470,8,8,6,0,5,1,8
3470,8,7,6,0,6,2,8
3470,7,6,7,0,5,3,8
3470,6,6,8,0,5,3,8
3470,8,8,6,0,5,2,8
3470,8,7,7,0,5,3,8
3470,8,6,7,0,5,1,8
3470,7,8,6,0,6,3,8
3470,6,6,6,0,5,2,8
3470,8,8,6,0,5,2,8
3470,7,7,6,0,5,2,8
3470,8,7,7,0,5,2,8
3470,6,8,8,0,4,2,8
3470,7,7,9,0,5,2,8
3470,6,7,7,0,4,1,8
3470,7,8,7,0,5,3,8
3470,7,7,6,0,5,1,8
3470,6,7,7,0,5,2,8
3470,6,8,7,0,6,2,8
3470,7,7,6,0,5,3,8
3470,5,7,7,0,4,1,8
3470,7,7,6,0,6,1,8
3470,6,7,7,0,4,2,8
3470,8,6,7,0,6,2,8
3470,6,8,8,0,5,3,8
3470,7,6,8,0,5,3,8
3470,7,7,8,0,3,3,8
3470,7,6,9,0,5,1,8
3470,7,7,7,0,5,2,8
3470,7,7,9,0,5,2,8
3470,7,6,7,0,5,2,8
3470,8,7,7,10,5,2,8
3470,7,7,7,0,6,2,8
3470,7,8,9,0,5,1,8
3470,8,5,7,0,5,2,8
3470,7,8,7,0,5,2,8
3470,6,6,7,0,5,3,8
3470,7,6,7,0,5,2,8
3470,7,7,7,0,5,2,8
3470,6,7,6,0,5,2,8
3470,7,7,7,0,4,2,8
3470,7,7,7,0,5,2,8
3470,7,6,6,0,5,1,8
3470,8,7,6,0,4,3,8
3470,7,7,6,0,4,1,8
3470,7,7,7,0,4,1,8
3470,6,7,7,0,3,1,8
3470,8,6,8,0,6,2,8
3470,7,7,7,0,5,2,8
3470,7,6,6,0,5,1,8
3470,7,8,7,0,5,2,8
3470,8,7,9,0,5,1,8
3470,8,6,6,0,5,2,8
3470,7,7,7,0,4,3,8
3470,7,6,6,0,5,2,8
3470,7,7,7,0,6,2,8
3470,7,9,7,0,6,2,8
3470,7,6,6,0,5,0,8
3470,6,8,7,0,4,2,8
3470,6,7,8,0,5,1,8
3470,6,9,7,0,5,3,8
3470,7,7,7,0,6,0,8
3470,7,7,7,0,5,2,8
3470,6,7,8,0,5,3,8
3470,6,6,7,0,4,2,8
3470,7,7,7,0,6,2,8
3470,7,7,7,0,7,1,8
3470,8,7,7,0,4,2,8
3470,7,8,8,0,4,1,8
3470,8,6,7,0,5,2,8
3470,7,6,8,0,5,3,8
3470,7,7,7,0,5,2,8
3470,8,7,7,0,5,1,8
3470,8,7,8,0,5,4,8
3470,7,7,6,0,5,2,8
3470,7,6,7,0,4,3,8
3470,8,7,7,0,6,3,8
3470,7,6,6,0,6,2,8
3470,9,7,7,0,5,1,8
3470,7,6,8,0,4,2,8
3470,7,7,7,0,5,2,8
3470,7,7,7,0,6,2,8
3470,7,7,9,0,6,1,8
3470,8,7,7,0,5,4,8
3470,6,6,8,0,4,2,8
3470,7,7,7,0,6,0,8
3470,6,7,6,0,5,3,8
3470,7,8,7,0,5,1,8
3470,7,7,8,0,5,2,8
3470,6,6,7,0,5,2,8
3470,7,8,6,7,4,2,8
3470,8,7,6,0,5,3,8
3470,7,7,8,0,5,3,8
3470,7,6,8,0,5,1,8
3470,7,6,7,0,6,2,8
3470,8,7,6,0,5,2,8
3470,8,7,8,0,5,2,8
3470,6,7,7,0,6,1,8
3470,6,7,7,0,4,2,8
3470,6,6,7,0,6,1,8
3470,7,7,7,0,6,1,8
3470,8,7,7,0,6,2,8
3470,7,7,7,0,5,1,8
3470,8,8,7,0,5,1,8
3470,8,7,7,1,4,2,8
3470,7,7,7,6,5,0,9
3470,7,6,6,6,7,1,9
3470,7,7,7,5,7,1,9
3470,8,7,8,5,6,1,9
3470,7,8,7,5,7,1,9
3470,7,7,6,4,7,2,9
3470,7,7,7,4,7,3,9
3470,6,6,7,5,7,1,9
3470,6,7,6,5,7,1,9
3470,7,7,8,6,6,1,9
3470,7,7,7,5,5,0,9
3470,7,8,8,4,7,1,9
3470,7,7,7,5,5,0,9
3470,7,7,7,5,6,1,9
3470,7,8,8,6,5,1,9
3470,8,6,6,6,5,2,9
3470,7,7,6,6,6,1,9
3470,8,5,8,5,6,0,9
3470,7,7,7,4,4,2,9
3470,7,7,6,5,5,2,9
3470,6,7,7,5,6,0,9
3470,8,8,6,4,6,0,9
3470,6,7,7,6,5,1,9
3470,7,6,8,6,6,1,9
3470,6,7,7,5,5,0,9
3470,7,8,7,6,7,1,9
3470,8,7,7,5,6,1,9
3470,7,6,8,5,6,1,9
3470,7,6,7,5,7,2,9
3470,7,6,7,5,6,0,9
3470,7,7,7,6,6,1,9
3470,7,7,7,6,7,2,9
3470,6,6,8,5,7,2,9
3470,7,7,6,5,6,0,9
3470,7,8,6,5,7,1,9
3470,8,8,7,5,5,1,9
3470,8,8,8,6,6,2,9
3470,8,7,8,5,5,2,9
3470,6,7,7,6,7,1,9
3470,7,7,7,5,6,0,9
3470,8,8,7,5,4,1,9
3470,6,7,6,6,5,1,9
3470,8,7,8,5,7,1,9
3470,7,7,8,4,6,0,9
3470,7,8,7,5,5,0,9
3470,6,8,6,5,5,1,9
3470,7,6,7,4,6,2,9
3470,7,8,6,6,6,0,9
3470,8,6,7,6,7,0,9
3470,7,7,7,5,8,1,9
3470,6,7,6,5,6,1,9
3470,6,9,6,5,5,0,9
3470,7,6,7,5,6,1,9
3470,6,8,8,5,7,0,9
3470,7,6,6,4,7,1,9
3470,8,6,7,6,7,1,9
3470,6,7,8,4,5,2,9
3470,7,7,7,6,6,1,9
3470,7,7,8,5,6,0,9
3470,7,7,6,5,6,1,9
3470,7,7,7,5,5,0,9
3470,7,7,8,5,6,1,9
3470,7,9,8,4,4,0,9
3470,7,6,8,6,5,2,9
3470,6,7,6,6,6,1,9
3470,7,8,6,3,6,1,9
3470,8,8,6,4,6,1,9
3470,7,7,8,6,7,1,9
3470,8,6,6,4,6,0,9
3470,7,7,7,5,6,0,9
3470,7,7,7,7,6,2,9
3470,7,6,7,5,6,1,9
3470,7,7,7,5,5,0,9
3470,7,8,7,5,5,1,9
3470,7,6,7,5,3,2,9
3470,7,7,7,6,7,2,9
3470,8,6,8,6,5,1,9
3470,8,7,7,6,6,1,9
3470,8,6,8,5,8,0,9
3470,7,7,7,5,6,1,9
3470,6,6,7,5,5,0,9
3470,7,6,6,6,8,2,9
3470,7,7,7,6,7,2,9
3470,7,8,6,5,6,0,9
3470,6,6,8,5,6,2,9
3470,3,7,4,0,3,5,12
3470,2,5,4,0,2,6,12
3470,3,6,5,0,2,5,12
3470,2,6,4,0,4,7,12
3470,4,5,4,0,3,6,12
3470,3,5,5,0,3,6,12
3470,3,6,4,0,4,5,12
3470,3,8,3,0,3,6,12
3470,3,6,4,0,3,5,12
3470,3,6,4,0,3,3,12
3470,3,6,4,0,4,5,12
3470,3,6,4,0,5,5,12
3470,3,5,5,9,3,5,12
3470,3,5,3,0,3,5,12
3470,2,7,4,0,3,4,12
3470,3,5,4,9,4,6,12
3470,4,6,4,0,3,5,12
3470,4,6,5,0,3,6,12
3470,3,6,2,0,3,4,12
3470,2,7,3,0,3,5,12
3470,4,7,4,0,3,5,12
3470,3,6,4,0,3,5,12
3470,3,7,5,0,2,5,12
3470,2,4,4,0,3,5,12
3470,4,6,4,0,2,4,12
3470,3,6,4,0,4,6,12
3470,3,7,4,0,2,4,12
3470,3,6,4,0,4,6,12
3470,2,7,3,0,3,5,12
3470,3,5,4,3,3,6,12
3470,3,7,4,0,4,5,12
3470,3,6,4,0,3,5,12
3470,1,1,2,0,1,4,13
3470,3,2,3,0,2,4,13
3470,2,2,2,0,2,4,13
3470,2,2,0,0,2,5,13
3470,2,3,2,0,1,3,13
3470,2,1,1,0,3,5,13
3470,2,3,3,0,1,5,13
3470,5,8,7,0,4,4,14
3470,6,7,7,0,5,6,14
3470,6,6,7,0,4,3,14
3470,7,6,8,0,6,3,14
3470,6,7,6,0,6,4,14
3470,6,8,8,0,5,5,14
3470,6,7,8,0,4,4,14
3470,6,7,7,0,5,4,14
3470,6,7,7,0,4,5,14
3470,8,7,7,0,4,3,14
3470,6,7,6,0,4,3,14
3470,6,6,7,0,5,4,14
